Structure_name,Enthalpy_grid_kjmol,Henry_coeff_molkgPa,time
NERNON_charged_14,-22.6043,6.91783e-08,2.27221
NEVQAH_138,-21.9946,3.55517e-08,0.491745
NEVVEQ_clean_20,-28.6786,5.00358e-08,0.18065
NEVQAH_charged_138,-22.0281,4.50771e-08,0.475574
NAYKAB_charged_2,-19.7527,5.55051e-08,8.4861
NEVVAM01_clean_14,-21.4012,8.51052e-08,0.868681
NEVVAM_clean_2,-21.3748,8.61792e-08,0.679537
NEVVIU_clean_2,-21.7395,7.48168e-08,0.619104
NEVJEF_clean_13,-21.7415,3.99893e-08,1.40651
NESTAI_clean_2,-21.7317,1.48677e-07,2.35761
NEYBEZ_clean_20,-28.389,5.48948e-08,0.187556
NEXVET_clean_225,-13.0191,2.29833e-07,0.757914
NEYYUN_clean_122,-23.4377,1.37227e-07,0.218709
NEYYIZ_clean_12,-17.0912,3.94002e-08,0.268236
NEZBOK_clean_14,-23.5142,1.73524e-08,0.071286
NEYZAU_clean_122,-23.7146,1.64122e-07,0.227698
NETYIV01_clean_15,-17.5295,1.60335e-07,2.17721
NHBZZN10_clean_h_1,-16.5332,8.61108e-10,0.164784
NEVVAM02_clean_1,-21.3335,8.23924e-08,1.35362
NETYIV_clean_15,-17.1391,1.5715e-07,2.18522
NEXDOK_charged_223,-17.278,5.42177e-08,1.15678
NEVJOP_clean_1,-25.5933,4.25594e-08,2.09224
NICCAE_clean_60,-30.2528,5.06019e-08,0.193252
NIBBOR_clean_148,-29.1966,7.23093e-09,0.427502
NICZAA01_charged_166,-23.2957,2.03399e-08,0.206717
NICJOA_clean_2,-28.6023,1.85145e-08,0.348681
NICJUG_clean_2,-16.3467,3.239e-09,0.336633
NICZAA01_clean_166,-23.2957,2.03399e-08,0.208918
NEZWOG_clean_60,-16.7751,4.16748e-08,0.659036
NEYJIM_clean_2,-18.6219,2.58848e-08,1.20283
NIBXUT_clean_60,-18.2028,4.05839e-08,0.781407
NESVEO_charged_2,-18.1313,1.47745e-07,3.52102
NEZWOG01_clean_1,-16.2024,3.55411e-08,1.39779
Ni-DOBDC_2,-16.2865,1.14311e-07,0.96259
NIFTIH_clean_2,-25.1932,5.13751e-08,1.24681
NIGBOW_clean_74,-14.029,1.81267e-07,0.421561
NICZAA_clean_12,-42.8863,2.30006e-07,1.60059
NIFYUY_charged_61,-28.2474,5.34567e-09,1.4902
NIFZEJ_charged_61,-27.8942,5.51912e-09,1.521
NIFZIN_charged_61,-26.9368,4.45163e-09,1.45801
NIFZAF_charged_61,-27.8539,5.80954e-09,1.73614
NIGFIT_clean_15,-18.1146,1.17594e-07,0.922695
NIGHOA_charged_14,-22.6247,2.26496e-09,0.258773
NIGFOZ_clean_15,-18.0061,1.20092e-07,0.987411
NIGGAM_clean_15,-18.0945,1.18279e-07,0.909885
NIFZUZ_clean_61,-30.995,2.20458e-08,2.15106
NIGFUF_clean_15,-18.2635,1.18948e-07,1.07129
NIGGEQ_clean_15,-18.2311,1.16548e-07,0.916815
NIHBAI01_clean_14,-23.0525,2.20802e-08,0.208511
NIGGIU_clean_15,-19.0944,1.26748e-07,1.04802
NIHBAI_clean_14,-23.1011,2.10014e-08,0.203235
NIHBAI02_clean_14,-22.9002,2.39157e-08,0.242599
NIGLUK_clean_220,-33.4939,7.10288e-08,0.581477
NIHBEM01_clean_14,-22.8767,2.29547e-08,0.227307
NIFZOT_charged_29,-31.6326,1.42171e-08,2.67953
NIHBEM_clean_14,-23.1261,2.17162e-08,0.205491
NIFYOS_charged_7,-28.1072,6.68775e-09,3.11941
NIHBEM02_clean_14,-22.6249,2.66938e-08,0.266307
NIHBIQ01_clean_14,-21.9914,2.92932e-08,0.284402
NIJSAC_clean_19,-23.9586,9.11672e-09,0.233485
NIHBIQ_clean_14,-22.1865,2.89533e-08,0.277143
NIHBIQ02_clean_14,-21.7587,3.16583e-08,0.315875
NIKCOB_clean_15,-13.9226,7.60236e-10,0.293209
NIJZIP_clean_66,-14.5262,3.9373e-08,0.66198
NIJZIP01_clean_66,-17.02,4.08608e-08,0.70837
NIKDEQ_clean_15,-18.5214,1.15627e-09,0.250841
NIJZOV_clean_66,-14.9095,3.44632e-08,0.688956
NIKDIU_clean_15,-17.9105,9.90057e-10,0.24785
NIJTOR_clean_1,-28.2865,3.86919e-08,1.14896
NIKDAM_clean_15,-17.936,1.05844e-07,1.37219
NIKHAS_clean_15,-26.3419,6.06032e-08,1.12576
NIKJIB_clean_52,-22.2632,7.5591e-08,1.09299
NIKYOW01_clean_14,-23.0505,1.81251e-08,0.183511
NIKYOW02_clean_14,-22.9212,2.14512e-08,0.216372
NIKYOW_clean_14,-23.0975,1.68248e-08,0.189829
NIKYUC01_clean_14,-22.6646,2.51288e-08,0.243429
NIHVUX_clean_2,-17.0191,1.84238e-08,2.48049
NIKYUC02_clean_14,-22.2407,2.77489e-08,0.269692
NIKZAJ01_clean_14,-23.058,1.82481e-08,0.208699
NIKYUC_clean_14,-22.8654,2.39903e-08,0.239226
NIKZAJ02_clean_14,-22.9318,2.08082e-08,0.209853
NIKZAJ_clean_14,-23.1262,1.70679e-08,0.192033
NIGPEA_clean_62,-17.9524,1.85548e-07,3.46475
NIKZEN01_clean_14,-22.7778,2.43524e-08,0.240194
NIKZEN02_clean_14,-22.5353,2.63828e-08,0.263529
NIKZEN_clean_14,-22.9161,2.38094e-08,0.235395
NIMQAC_clean_15,-28.1927,5.63915e-08,0.395469
NIKKIC_clean_14,-23.818,7.63257e-08,2.21016
NIMTEJ_clean_2,1.82647,1.16203e-11,0.115193
NEXXEV_clean_9,-17.5938,1.90898e-07,8.20731
NIMVEL_clean_2,2.57306,1.02908e-11,0.113155
NIMVIP_clean_2,2.69629,9.6466e-12,0.11886
NIMWUD_clean_15,-28.8065,4.07568e-08,0.341341
NIMTAE_clean_70,-25.2256,9.04532e-08,1.08041
NIKJOH_clean_15,-25.3869,8.33344e-08,3.82787
NIKJUN_clean_15,-25.6527,7.645e-08,3.77166
NIRDAT_clean_138,-30.7186,1.67501e-08,0.0819575
NIMXAK_clean_139,-17.7592,1.17624e-07,0.673017
NINHOH_clean_15,-13.8615,9.12899e-08,0.246163
NIKKAU_clean_15,-25.5422,7.51275e-08,3.7624
NIRDEX_clean_8,0.608794,3.75597e-10,0.0707984
NEXVUI_clean_2,-16.9245,3.75318e-08,9.65736
NIMPEG_clean_15,-20.0782,1.5785e-07,2.29437
NIRMUW01_clean_2,-28.026,2.73259e-08,0.221497
NIRDOI_clean_14,-21.5019,1.82809e-09,0.428042
NIRMUW_clean_2,-28.0331,2.79862e-08,0.104441
NIRNAD_clean_2,-28.5859,3.03413e-08,0.093154
NINVAI_clean_225,-16.2082,1.62221e-07,0.876434
NISBEX_clean_14,-22.5281,1.57783e-08,0.356335
NESVAK_charged_9,-16.5524,1.26655e-07,12.1014
NISCOJ_clean_29,-27.9395,4.08928e-08,0.448303
NISPOV_clean_2,-29.1208,2.7424e-08,0.276826
NITADY_clean_29,-16.7609,4.61935e-09,0.219003
NIVWIY_clean_6,-21.8626,5.64935e-09,0.045817
NIWPIU_clean_20,9.69024,1.03502e-11,0.0511622
NIWZIE09_clean_173,11.1928,7.1803e-12,0.0712427
NIWZIE10_clean_173,11.3861,7.12923e-12,0.0703875
NIVNOW_clean_2,-21.3067,2.03379e-08,0.516199
NIRFIE_clean_14,-28.8975,5.15453e-08,1.3779
NIWZIE11_clean_20,11.2767,7.52293e-12,0.0521543
NIWZIE12_clean_20,11.0986,8.02117e-12,0.0500044
NIWZIE13_clean_20,11.0821,7.93653e-12,0.0492516
NIVNUC_clean_2,-21.1977,2.09318e-08,0.525175
NIWZIE14_clean_20,10.7573,8.53423e-12,0.0439587
NIWZIE15_clean_20,10.3868,9.04302e-12,0.0515582
NIWZIE17_clean_20,9.54464,1.07814e-11,0.0364753
NIWZIE16_clean_20,10.0691,9.63576e-12,0.051577
NIWZIE18_clean_20,9.61952,1.06703e-11,0.0668151
NISPEL_charged_2,-23.6246,6.45292e-08,1.45794
NIRKAB_clean_1,-29.522,1.99949e-07,2.02699
NEXXIZ_clean_1,-17.8713,1.90984e-07,11.6019
NIXPOA_clean_58,-24.5499,3.97226e-08,0.942256
NIMPEG01_clean_2,-16.8527,2.30478e-07,4.73923
NIZNAN_clean_14,-25.6327,8.99582e-08,0.902869
NIYJAI_clean_15,-24.0175,7.87487e-08,1.65854
NIGNUO_clean_2,-17.6452,1.664e-07,9.37558
NIMXIS_clean_1,-15.7101,1.03546e-07,4.26395
NIYZIG_clean_14,-19.305,1.4734e-07,1.73571
NOBVOR_clean_2,-24.239,9.4459e-08,0.511395
NOCKOG_clean_14,-23.4642,1.14359e-07,0.666592
NIXFUX_clean_96,-28.7137,1.32045e-07,3.3056
NOCLOH01_clean_1,-24.0169,8.12491e-08,0.557218
NOCKUM_clean_2,-22.4765,1.07438e-07,0.920239
NIRGAY_clean_2,-18.2204,1.493e-07,5.33803
NOCLOH02_clean_1,-23.9681,8.18698e-08,0.55814
NOCLUN_clean_62,-19.7753,1.05776e-07,0.240301
NOCLOH03_clean_1,-23.8342,8.30303e-08,0.567832
NOBWEI_clean_221,-18.2624,2.4706e-07,1.84513
NOCYUB_clean_2,-20.8314,1.56662e-08,0.339744
NOCLOH_clean_1,-24.1226,7.95022e-08,0.574937
NIXKIQ_clean_62,-20.7031,1.95211e-07,4.37226
NOCZAI_clean_2,-20.9292,1.48736e-08,0.336557
NIVZOJ_clean_2,-14.0951,1.2486e-07,5.2008
NODKAT_clean_19,-27.0937,6.58574e-08,0.58016
NODKEX_clean_24,-21.0611,1.01208e-07,0.574219
NOFDUI_clean_19,-25.7646,6.36843e-08,0.713694
NOFHUM_clean_61,-25.348,5.088e-08,0.500094
NOFQIK_clean_46,-24.3261,3.61723e-08,0.18225
NOFQII_clean_40,-22.9262,3.69661e-08,0.331196
NOFQOQ_clean_46,-25.7222,4.72228e-08,0.186579
NODKIB_clean_96,-26.8416,9.51446e-08,1.46636
NOFRIK_clean_12,-44.3407,8.06663e-08,0.197595
NODKOH_clean_96,-23.6517,1.04036e-07,1.61995
NOFRAC_clean_14,-19.7049,5.12236e-08,0.481415
NOHHID_clean_2,-27.9967,3.97608e-09,0.240676
NOHKIG_clean_62,-19.5804,2.31843e-08,0.157619
NOHKOM_clean_62,-19.5443,2.41314e-08,0.159009
NOHKUS_clean_62,-19.4404,2.46481e-08,0.162063
NOHLED_clean_62,-22.2378,5.3371e-09,0.110266
NOHLAZ_clean_62,-19.2128,2.85537e-08,0.179242
NOGDAP_clean_2,-28.165,1.73695e-07,0.989762
NIXGIM_clean_4,-27.5001,7.24904e-08,6.75737
NOFHOG_clean_14,-18.8705,1.70862e-07,2.08787
NOHSIM_clean_7,-18.9756,4.14891e-08,0.32763
NOJBOF_clean_14,-16.0505,6.17245e-10,0.171699
NOHSIM01_clean_7,-20.771,5.25671e-08,0.475321
NOHFOG_clean_14,-21.5047,5.67324e-08,1.07369
NOJMOP_clean_15,-6.8594,1.36628e-10,0.260915
NODKUN_clean_9,-18.7912,1.90702e-07,2.77561
NOLQUA_clean_2,-31.6638,1.46299e-08,0.165731
NOKPEJ_clean_1,-22.7296,1.91545e-08,0.303485
NIZZEC_clean_61,-17.8652,9.51076e-08,6.208
NIZZAY_clean_61,-18.0972,9.42516e-08,6.49548
NOMQAJ01_clean_14,-30.0195,6.87493e-08,0.363747
NOPJUZ01_clean_2,-17.6606,1.50553e-09,0.195777
NOKJON_clean_2,-15.3433,4.24945e-08,0.728814
NOPJUZ_clean_2,-21.0324,3.71807e-09,0.237192
NOLRIR_clean_15,-26.8343,6.61468e-08,0.769193
NIGDEO_clean_8,-15.9448,2.37283e-07,16.6456
NOQLOV01_charged_1,-12.8369,7.23624e-10,0.141307
NOQLOV_charged_1,-14.4096,6.73366e-10,0.130654
NIZZIG_clean_61,-17.9428,9.65748e-08,6.0469
NOQLOV_clean_1,-14.4096,6.73366e-10,0.140105
NOQPAM_clean_1,-19.6817,2.30035e-09,0.318697
NOQGIL_clean_62,-28.261,3.62446e-08,0.740608
NOQKOV_clean_2,-23.8659,1.02116e-07,0.766888
NORGOS_clean_2,-24.7718,4.66784e-09,0.355931
NOQNOY_clean_13,-20.7018,3.03572e-08,0.735805
NIZZOM_clean_61,-17.7784,9.87741e-08,6.60588
NOSHIO_clean_14,-21.6343,4.46763e-08,0.329005
NOSHEK_clean_14,-20.4554,5.85667e-08,0.453084
NORPIV_clean_130,-25.7687,1.05273e-07,0.524349
NOFPUT_clean_1,-21.0472,5.37651e-09,4.12394
NOSTUM01_clean_15,-21.1885,1.41325e-07,0.241796
NOSTUM_clean_15,-21.4898,1.36698e-07,0.225293
NOQKUB_clean_2,-23.9333,1.24922e-07,1.35837
NORJEL_clean_2,-26.3586,4.03988e-08,0.801839
NOZZOT_charged_2,-25.6079,3.48938e-08,0.477702
NUBBAP_clean_221,-14.7885,1.92716e-07,0.600547
NUCREJ_clean_5,-22.7495,5.71203e-09,0.481172
NOPJOT_clean_14,-20.2585,1.42252e-07,2.33309
NORBUT_clean_12,-29.2056,8.47817e-09,1.72043
NIMPOQ_clean_2,-16.1408,2.56051e-07,13.1547
NUCYAN_clean_33,-23.3787,3.06478e-08,0.443528
NUCCEV_clean_88,-23.2522,8.59991e-08,0.918889
NUCYER_clean_33,-23.39,2.9995e-08,0.464024
NUCYIV_clean_33,-23.5776,2.9941e-08,0.492262
NUDMAC_clean_15,-22.2163,1.03831e-07,0.461969
NUDMEG_clean_15,-22.6126,9.65081e-08,0.405945
NOMKUX_clean_15,-17.496,8.0398e-08,3.44406
NUDMOQ_clean_15,-21.9547,1.06207e-07,0.479262
NUDLIJ_clean_14,-21.7459,1.12665e-07,0.891109
NOHSUA_clean_14,-19.566,1.39793e-07,4.06303
NUDNEH_clean_15,-22.291,1.01099e-07,0.442874
NUDMUW_clean_15,-22.4326,1.00128e-07,0.492333
NUBPIL_clean_12,-14.8518,2.35295e-07,1.97793
NUDLAB_clean_52,-21.3442,6.94638e-08,1.53657
NUFBOH_clean_15,-23.037,1.01511e-07,0.642411
NIGDIS_clean_1,-15.8702,2.45414e-07,19.7653
NUFBEX_clean_2,-18.5669,7.30101e-08,0.881504
NUHNUA_clean_70,-24.4659,1.0768e-07,0.788238
NUFBUN_clean_14,-18.3343,1.2508e-07,1.04693
NUHPAI_clean_2,-24.5949,1.1014e-07,0.975016
NUJCEA_clean_14,-18.9068,1.07776e-08,0.273688
NUHQAK_clean_15,-22.0845,1.04559e-07,0.917706
NUHZAS_clean_15,-27.2451,2.75019e-08,0.389335
NUCPEI_clean_14,-22.3044,1.4333e-07,3.21374
NUCPIM_clean_14,-22.4309,1.36226e-07,3.40595
NUJCIE_clean_14,-18.7665,1.18751e-08,0.283095
NUNCEG_clean_2,-20.0332,1.39593e-07,1.05027
NUNPAP_clean_96,-18.3205,1.34522e-07,0.876831
NUNNUH_clean_92,-18.7278,1.40016e-07,1.01794
NULMAJ_clean_2,-21.1735,7.63201e-08,1.31308
NUNTOH_clean_118,-19.4861,1.70585e-08,0.128925
NUNWIE_clean_63,-20.0538,6.92951e-09,0.103819
NUMPAO_clean_62,-18.1525,1.6645e-07,1.49995
NUFTOY_charged_85,-23.3379,1.33527e-07,2.86056
NUFCAU_clean_14,-15.493,1.67542e-07,2.97208
NUNSIA_clean_70,-27.0212,5.14304e-08,0.658463
NUNZUT_clean_85,-27.7397,1.66873e-07,0.379519
NUNSOG_clean_70,-27.0957,5.62051e-08,0.64947
NURMUJ_clean_14,-21.4312,5.82287e-08,0.388543
NOWGIR_clean_1,-16.7062,7.56087e-08,5.26282
NUSSEA_clean_15,-22.0313,2.15514e-08,0.388272
NUVBIQ_clean_1,-22.1064,2.52756e-08,0.470515
NUVWEH_clean_9,-21.1886,3.94524e-08,0.622865
NUTQEZ_clean_166,-16.3581,1.88099e-07,0.961113
NUTQAV_clean_166,-15.6628,2.01373e-07,1.0286
NUXMAU_clean_30,-21.536,1.01149e-08,0.0557169
NUVWIL_clean_66,-16.4449,4.45014e-08,0.829855
NUVXOT_clean_205,-16.0173,1.47556e-07,0.898384
NUXWAG_clean_14,-16.4344,2.7617e-08,0.321645
NUVYIN_clean_2,-26.051,4.57727e-08,1.10555
NUYQUU_clean_15,-25.6826,1.53438e-08,0.112276
NUWBOX_clean_14,-17.1349,2.61678e-08,0.770057
NUYWEK_clean_1,-25.9542,1.21908e-08,0.251595
NUZSAD_clean_2,-23.3231,4.56103e-09,0.0817067
NUDLEF_clean_15,-18.958,7.66251e-08,5.86171
NUYWOU_clean_92,-31.3067,5.4358e-08,0.30637
NOMPOW_clean_14,-18.674,1.50499e-07,8.69715
NUYNAY_clean_1,-20.2997,5.35658e-08,0.97893
NUVYOT_clean_9,-25.0047,5.45435e-08,1.56102
OBAFEF_clean_14,-21.9944,1.87957e-08,0.708875
OBAFIJ_clean_14,-22.4574,2.39115e-08,0.775445
NUYNEC_clean_1,-16.7276,1.04086e-07,2.17915
OBEDAA_charged_15,-24.9875,6.18494e-08,0.88284
OBENAL01_clean_74,35.5894,7.83645e-14,0.201048
OBENAL02_clean_74,44.1303,1.35532e-14,0.200368
NUWPOM_clean_9,-14.5639,6.01077e-08,3.12031
OBENAL_clean_74,42.08,2.34566e-14,0.199465
OBENUF_clean_14,-17.0414,3.92933e-09,0.138348
OBEPER_clean_14,-7.00309,4.13376e-10,0.109525
OBEDEE_clean_14,-20.5064,1.05977e-07,1.11884
NUHQIS_clean_1,-21.1296,1.07262e-07,7.06777
NUHQOY_clean_1,-21.2002,1.07018e-07,7.24109
OBODEQ_clean_14,-20.7436,8.38564e-08,0.462269
NUHQUE_clean_1,-21.1372,1.06845e-07,7.81964
NUHRAL_clean_1,-21.2598,1.05707e-07,7.77673
OBOGUK_clean_31,-15.9827,1.8188e-07,1.3194
NUZCIV_clean_15,-23.6357,4.64015e-08,4.98337
OBUBIW_clean_40,-17.1225,4.19859e-08,1.24862
OBUBOC_clean5b_40,-16.9182,4.30504e-08,1.21255
OBUFIB_clean_2,-25.4832,3.02469e-08,0.502509
OBUFEX_clean_14,-22.0937,7.5831e-08,0.617465
OBUBOC_manual_40,-16.9182,4.30504e-08,1.21469
OBUFIB_SL_15,-25.6489,3.08361e-08,0.501438
OCAQOY_clean_2,-24.5694,2.36656e-08,0.48568
OCACUR_clean_9,-20.6582,9.82263e-08,0.543899
OCEGIP_clean_123,-43.2449,1.19939e-07,0.0535648
OCEGOV_clean_123,-45.7773,9.34126e-08,0.0552278
OCIHIS_clean_15,-17.5277,1.5153e-08,0.235654
OCAWAT_clean_14,-22.8792,5.27302e-08,0.822175
OBIBEJ_clean_2,-19.9634,1.42944e-07,3.98297
OBIBAF_clean_14,-21.4273,1.34079e-07,5.34352
OCIMAR_clean_2,-24.9225,1.15048e-07,1.48118
OCIMEV_clean_2,-24.5412,1.20961e-07,1.52417
OCILEU_clean_7,-28.033,5.89296e-08,2.33559
NUTYOS_clean_2,-15.5722,1.65263e-07,10.8619
OCILIY_clean_7,-19.5132,7.55605e-08,3.01129
OCIMIZ_clean_2,-23.0279,1.17468e-07,1.60574
OBONUO_charged_9,-20.2082,8.80333e-08,6.22705
OCIMOF_clean_2,-23.9531,1.15641e-07,1.70237
OCIMUL_clean_2,-23.8982,1.1635e-07,1.70431
OCINIA_clean_15,-23.1874,6.01106e-08,0.608196
OCOKUP_clean_2,-25.6555,6.03585e-08,0.368316
OCIVIH_clean_37,-22.6971,3.03262e-08,0.761715
OCUGEZ01_clean_2,-22.4837,7.25666e-08,0.320813
OBAFOP_clean_1,-22.574,2.09371e-08,10.2953
OCIYUW_charged_2,-17.6838,3.64478e-08,1.04396
OCUGEZ_clean_2,-22.8324,7.21253e-08,0.322479
OCIZIL_18,-27.6678,3.03457e-08,0.916136
OCUPOS_clean_11,-29.1147,4.60994e-08,0.0998008
OCIZAD_clean_14,-23.2025,7.82286e-08,1.27992
OCUPUY_clean_2,-27.8806,5.9912e-08,0.184591
OCINAS_clean_2,-24.0287,1.17762e-07,2.32899
OCUQIN_clean_15,-23.4667,6.1696e-08,0.390709
OCUQOT_clean_15,-23.7391,6.27159e-08,0.414411
OCUMIL_clean_15,-19.3923,5.63739e-08,0.9887
OCUMOR_clean_15,-20.5143,5.60891e-08,0.990849
OCUQUZ_clean_15,-23.4374,6.64764e-08,0.41602
OCUMUX_clean_15,-19.9851,4.77065e-08,0.895356
OCURAG_clean_15,-23.1817,6.62253e-08,0.493907
OCUREK_clean_15,-24.1784,4.51482e-08,0.372077
OCURIO_clean_15,-25.0799,2.86242e-08,0.288972
OCUNAE_clean_15,-19.4194,5.48281e-08,1.01352
OCUSOV_clean_15,-24.1486,6.25594e-08,0.388943
ODEKAL_clean_13,-30.0212,7.29124e-09,0.0755354
ODAJAG_clean_14,-21.5033,9.31344e-09,0.135663
OCUSUB_clean_15,-23.2461,5.91252e-08,0.408041
ODELOZ_clean_11,-17.6579,1.40263e-09,0.0506043
OCUSIP_clean_14,-22.0639,5.84348e-08,0.486153
OCUTAI_clean_15,-23.8245,6.07137e-08,0.489657
OCUTEM_clean_15,-23.6623,6.63893e-08,0.45303
OBUREL_clean_2,-24.4479,8.37629e-08,6.36472
ODERIZ_clean_224,-22.9711,4.15398e-08,0.242687
ODIXAC_charged_2,-26.082,3.55658e-08,0.481243
OBIBOT_clean_2,-21.745,9.10573e-08,9.46784
ODIXEG_clean_131,-14.8481,2.69403e-07,0.569455
ODIMAQ_clean_66,-17.2157,4.17954e-08,0.698219
NUDLAA_clean_1,-20.3825,1.19573e-07,18.4404
ODAHIK_charged_14,-25.5302,5.6104e-08,0.988447
ODOXEK_clean_159,-28.4662,3.88493e-08,0.143614
ODOMIF_clean_14,-24.3636,1.0088e-07,0.446094
ODIVUU_clean_12,-19.1591,1.44863e-07,0.971158
OFAMUF_clean_84,-26.0991,2.67377e-08,0.259428
ODODOC_clean_2,-20.1002,1.05865e-07,1.06105
OFAPIW_clean_12,-23.7543,9.79155e-08,0.557542
ODODIW_clean_2,-20.1217,1.39779e-07,1.37442
OFEREX_clean_91,-20.777,9.01238e-08,0.311146
ODONEB_clean_20,-23.5168,4.46155e-09,1.5288
ODONIF_clean_20,-23.1998,4.89708e-09,1.57085
OFEHEO_clean_2,-30.7593,5.28986e-08,1.01904
ODIXIK_clean_2,-24.0333,6.81977e-08,2.31118
OFERUN04_217,-17.6524,1.16303e-07,0.46075
ODODES_clean_2,-21.9285,1.11488e-07,2.67612
OFERUN03_clean_160,-17.8135,1.1308e-07,1.15059
OFERUN06_clean_160,-15.7908,9.90738e-08,0.925154
OFEHAK_clean_2,-21.299,7.75723e-08,2.11239
OFAWAV_clean_2,-14.1658,1.41982e-07,2.20969
OFESAU_clean_15,-24.0345,4.27173e-08,0.733254
OFEZEF_clean_217,-18.4101,1.39863e-07,0.287971
OFAWEZ_clean_2,-14.2251,1.41663e-07,2.30003
OFESEY_clean_15,-23.5755,4.43259e-08,0.805632
OFIWIK_charged_103,-32.8432,2.8211e-09,0.192496
OFEZIJ_clean_217,-18.373,1.36525e-07,0.300303
OFERUN_clean_160,-17.6644,1.09715e-07,1.14906
OFUDUQ_clean_2,-20.6375,1.88151e-09,0.0697032
OFESIC_clean_15,-23.2937,4.37017e-08,0.738071
OFIWOQ_charged_104,-29.8474,8.0549e-09,0.409615
OFUCAV_clean_2,-24.4589,2.54041e-08,0.217087
OFUCEZ_clean_2,-19.9212,5.99224e-08,0.208677
OFUSAL_clean_19,-24.2997,5.01813e-09,0.0874341
OFORUX_clean_2,-26.4746,3.99423e-08,0.37411
OFUSEP_clean_4,-25.6552,1.29281e-08,0.214394
ODUNEH_clean_2,-20.598,1.33981e-07,3.11002
OBAHOR_clean_2,-20.9676,1.22547e-07,15.3327
OGAQES_clean_57,-13.2589,3.77331e-10,0.133513
OFODET_clean_14,-21.3138,9.42813e-08,0.730899
OFUFUR_clean_14,-24.3509,4.48871e-09,0.528524
OGAGAF_clean_19,-25.9894,4.49482e-08,0.40874
OGESOJ_clean_141,-15.4678,1.10994e-08,0.0646834
OGAGIN_clean_14,-26.9538,4.45221e-08,0.401401
OBAHIL_clean_2,-20.509,1.22488e-07,15.7092
OFERUN02_clean_h_1,-17.5787,1.09625e-07,2.77198
OGIBOV_clean_56,-33.0183,6.55943e-08,0.242065
OGIYAF_clean_12,-22.2121,9.41217e-09,0.0637582
OBAHUX_clean_2,-20.3369,1.2164e-07,15.6774
OFUYUL_clean_14,-20.5943,1.06664e-07,0.90084
OGIJIY_clean_2,-30.4523,6.63801e-08,0.257848
OFUYUL_SL_14,-20.9483,1.07438e-07,0.918657
OGIBUD_clean_14,-20.6417,1.07081e-07,0.515708
OGUJIL_clean_14,-23.9421,2.10358e-08,0.15908
OGAGEJ_clean_14,-21.0188,1.00591e-07,1.24967
OFODAP_clean_33,-15.7582,1.74667e-07,1.95956
OGUZIA_clean_2,-25.749,1.6978e-08,0.253803
OGECOU_clean_1,-25.9821,9.96038e-08,1.58775
OGAXUR_clean_1,-25.559,9.30106e-08,1.69235
OGIYOT_charged_132,-18.3647,6.69408e-08,1.33306
OGIYUZ_charged_132,-18.488,7.39249e-08,1.38549
OHAQEU_clean_2,-18.0083,2.72443e-08,0.163691
OGOJOJ_charged_14,-21.2769,2.30917e-08,1.36318
OGIYUZ_clean_132,-18.488,7.39249e-08,1.47342
OHATAT_clean_2,-29.5397,3.79702e-08,0.35223
OHEGAJ_clean_14,-22.5496,1.47515e-08,0.264637
OHIHET_clean_77,-28.8967,3.02481e-08,0.145278
OHAZAZ_clean_2,-24.0521,4.67179e-08,0.338015
OHEMIX_clean_14,-23.1033,4.15551e-08,0.233529
OBAJAF_clean_2,-19.8456,1.30321e-07,17.1623
OGEBAF01_clean_194,-13.3957,2.73881e-07,2.20765
OHAKEO_clean_29,-24.905,1.12515e-07,0.845593
OHIHOD_clean_33,-29.333,2.54633e-08,0.247936
OHOMIH_clean_7,-26.0593,3.49535e-08,0.162839
OHIHUJ_clean_33,-28.7517,3.09824e-08,0.279343
OJAKOA_clean_14,-24.7046,1.18476e-08,0.284629
OHAKIS_clean_61,-27.3891,1.04031e-07,0.938941
OJAKUG_clean_14,-25.3737,7.73056e-09,0.25933
OHOFEW_clean_150,-17.9338,5.17724e-08,0.488991
OHOFIA_clean_150,-18.1553,5.42531e-08,0.488677
OGUPIQ_clean_2,-25.9617,4.61557e-08,1.85495
OHOLIH_clean_2,-24.5745,9.96476e-08,0.62426
OGURAK_charged_1,-19.3871,1.38498e-07,1.8232
OJIWIO_clean_14,-25.669,4.84127e-08,0.399986
OJIWEK_clean_59,-26.65,1.24458e-07,0.527144
OJOZOE_clean_2,-23.2877,1.55132e-08,0.169541
OJIFAP_clean_43,-25.2693,7.09621e-08,0.80968
OJICUG_clean_63,-15.8519,1.85713e-07,0.98708
OJONOQ_clean_2,-14.5651,3.89264e-08,0.792782
OKAYAC_clean_14,-33.4699,5.57588e-08,0.229448
OJUNIS_clean_139,-43.7282,9.54958e-07,0.505525
OKAYEG_clean_14,-33.7995,5.43088e-08,0.217969
OKAYIK_clean_14,-33.5451,5.4547e-08,0.221924
OKAYOQ_clean_2,-29.1858,4.92737e-08,0.179302
OKAYUW_clean_2,-29.4311,4.96833e-08,0.192388
OKAZAD_clean_2,-29.4101,5.09028e-08,0.185794
OKECIQ01_clean_217,-18.3367,1.43458e-07,0.319647
OKELIB_clean_2,-9.30627,6.17631e-10,0.160799
OKECIQ_clean_218,-18.3372,1.4349e-07,0.451462
OGOWAJ_clean_15,-20.4147,1.26627e-07,3.85431
OKELOH_clean_15,-20.5904,7.6109e-08,0.520826
OKIJUO_charged_30,-23.5212,7.54331e-08,0.741448
OGOJAX_clean_87,-15.7723,1.71965e-07,4.53951
