,Structures,unique_chemcomp,G_2080,G_0,G_Xe_900K,G_Kr_900K,G_900K,delta_G0_298_900,delta_H0_Xe_298_900,delta_TS0_298_900,enthalpy_std_xenon,enthalpy_std_krypton,enthalpy_skew,enthalpy_modality,mean_grid_xenon,mean_grid_krypton,std_grid_xenon,std_grid_krypton,ASA_m2/cm3_1.2,delta_VF_18_20,PO_VF_2.0,D_i_vdw_uff298,delta_pore,D_f_vdw_uff298,pore_dist_mean,pore_dist_std,pore_dist_skewness,pore_dist_kurtosis,pore_dist_neff,pore_dist_modality,C%,O%,N%
7142,WAHMEY_clean,C496N248Fe1Au62,1.1471963405377936,1.043426798540465,25.774543550113126,17.573499258420465,8.20104429169266,7.157617493152196,2.558,5.285417493152196,3.10074,2.87532,1.69584,0.5541268222161222,50.3319,36.1146,82.3454,42.6057,351.812,0.0199,0.0233,4.53076,0.07592129032258033,3.56704,4.45483870967742,0.0836224606246176,-1.3115784746777908,2.720238095238112,1.5376,1.0000000000000029,61.46220570012391,0.0,30.731102850061955
7143,VUHNET_clean,H8C372N124Zn31I62,-4.712980982464712,-4.748616426177885,-7.869292701062931,-5.100073877862909,-2.7692188232000223,1.9793976029778628,-0.1402000000000001,0.07159760297786288,3.82163,2.96441,0.425919,0.4133308357395758,4.82971,5.7255,46.183,28.7834,2273.78,0.010700000000000043,0.496,10.44614,1.3832875953565509,5.36589,9.062852404643449,1.5552553041653163,-0.9201980449047168,2.436434150253269,5.622268953040682,0.757978392994734,62.31155778894472,0.0,20.770519262981573
7144,WAHFUJ01_clean,H11C558N155O186Cu31,-4.9490580720818365,-4.882419812672998,-1.1456667743065543,-0.1470126156069567,-0.9986541586995976,3.8837656539734002,-0.5800999999999981,3.1265656539733957,2.59635,3.00147,1.71342,0.5317258420281141,18.8416,15.5862,61.0156,37.2991,1973.77,0.06519999999999998,0.1936,5.1526,0.30999910313901413,4.09655,4.8426008968609855,0.4169357118332347,-1.4439817745182209,3.7219532392129953,2.36793486024475,0.8288882656121518,59.29861849096706,19.766206163655685,16.47183846971307
7147,VUWSAJ_clean,H9C558O186Nd31,-5.339401607866338,-5.848652979947271,-7.297966602498359,-5.011232469416655,-2.286734133081705,3.5619188468655665,-0.6683999999999983,2.360218846865564,3.05071,2.65079,0.713477,0.3676456658770705,18.5917,14.7069,63.12,37.2542,3308.53,0.04209999999999997,0.4409,5.97841,0.4842923529411758,4.11086,5.494117647058824,0.4932685011365192,-0.9143357343099116,3.15531946915768,3.341154740730606,0.5818776364746903,71.1734693877551,23.72448979591837,0.0
7148,WAJGIY_clean,H1836C1632N612O306K102Mn2W51,-8.737957541187722,-8.207616968389063,-1.6310143220255302,2.5385960832498555,-4.169610405275385,4.038006563113678,-1.5259,3.1447065631136777,2.16918,1.80313,2.10522,0.5500219978776575,22.8382,18.5112,68.8125,38.789,1277.86,0.014600000000000002,0.1822,5.48127,0.1828084615384613,3.55244,5.298461538461539,0.3974891610296999,-4.091615965864201,18.20865377593632,1.210254941277571,0.9743345900486567,35.939220436027306,6.73860383175512,13.47720766351024
7149,WAHGIY_clean,H13C1020N255O306Cu51,-8.260412462284538,-8.292877680977202,-7.385504937501879,-2.469903259761404,-4.915601677740475,3.3772760032367275,-1.521099999999997,2.3317760032367234,2.47045,2.16964,1.3456,0.4465712969230133,13.4044,12.9241,64.8388,38.833,1617.92,0.014500000000000013,0.2271,5.69983,0.18554428571428527,4.63153,5.514285714285715,0.3029784123784182,-4.708929328351957,29.14073860404544,1.285189718482252,0.7952446138820962,62.006079027355625,18.601823708206688,15.501519756838906
7150,WAKSOT_clean,H22C868N310O372Cd93,-3.0590914516651377,-3.8477395688209417,15.916575523337361,11.66031040226989,4.256265121067472,8.104004689888413,1.198999999999998,8.496704689888414,2.63249,2.88035,1.84942,0.5269905216549515,48.6574,34.1064,81.5984,40.991,645.818,0.0,0.0,4.2778,0.5239538461538462,2.83534,3.753846153846154,0.2228557701296488,-1.2602123956485465,2.936074875668818,2.530782029950083,0.8814949862464557,52.132132132132135,22.34234234234234,18.61861861861862
7151,WAFKAQ_clean,H12C372N31O124Zn31,-6.130269904289446,-5.628724372991193,-12.466190610195175,-8.343785703817705,-4.12240490637747,1.5063194666137223,-2.4322000000000017,1.0664194666137243,2.44742,2.34769,1.03732,0.45895608646631497,3.03677,4.28425,50.9863,30.9514,2634.48,0.0121,0.5948,8.39074,0.44906106038291416,5.88896,7.941678939617085,0.5546303762059588,-1.2720229318915497,3.462989622018722,2.140424425595528,0.7560064063177316,65.26315789473684,21.75438596491228,5.43859649122807
7153,WAJHOG,H93Li1C279O217Zn31,-5.153009954363498,-5.4567284536215075,-2.6103428415400116,-0.35932960994612384,-2.2510132315938876,3.20571522202762,-0.8475000000000001,2.365315222027621,2.72475,2.56101,1.33084,0.49241425916679255,17.6887,15.6237,60.7491,36.3757,2177.41,0.032200000000000006,0.2922,5.8953,0.3857593639575958,4.69585,5.509540636042404,0.4635255901569377,-1.8185848254622128,6.674900793537975,2.66990032336567,0.6452906044043848,44.927536231884055,34.943639291465374,0.0
7158,VUSKAW_clean,H12C744O403Zn124,-2.6700122472135592,-2.6243831194562857,-8.519528163489868,-6.88060563352432,-1.6389225299655479,0.9854605894907378,-2.1571,0.15296058949073643,3.02,2.55974,0.325268,0.38310805948745663,2.31948,2.8447,35.5539,22.0953,2273.08,0.005600000000000049,0.7794,15.36973,0.9957029272419646,8.17456,14.374027072758036,1.360486821627486,-0.9414140585400348,2.0312598736155194,2.106107017522702,0.9286160053264828,57.98908807482463,31.410756040530007,0.0
7159,VUSKEA_clean,H12C744O403Zn124,-2.6697818749300213,-2.630568226488246,-8.54825368812576,-6.899170945789019,-1.6490827423367405,0.9814854841515057,-2.1616,0.14868548415150507,3.01809,2.5561,0.322537,0.3813852183989167,2.25508,2.78953,35.4643,22.0369,2258.61,0.0042999999999999705,0.7793,15.37857,0.9861777768385487,8.25825,14.392392223161451,1.3230231045815155,-0.9272936523379214,2.017482280157811,2.1172908147132823,0.921878489817873,57.98908807482463,31.410756040530007,0.0
7161,WALMOO_clean,H6C372O279Tb31,-2.7889155957659963,-3.403848067740382,-0.10720591379003463,-0.9029504045522694,0.7957444907622347,4.199592558502617,-0.26510000000000034,2.271492558502616,2.9092,2.08596,1.21646,0.4635370585904204,25.3412,19.6922,68.7729,39.9057,2183.58,0.0315,0.2356,4.788,0.2821176470588247,3.53749,4.505882352941176,0.2571424909830607,-2.6266892595962785,12.274443616664708,3.9122194813789775,0.6435726712495136,54.06976744186047,40.55232558139535,0.0
7164,WALKAY_clean,H714C1224N204O408Ni1,-6.965505225500534,-6.93111087845237,-3.0926831714676224,-1.201909340986827,-1.8907738304807955,5.040337047971574,0.7569999999999979,3.583737047971576,2.85929,2.80987,1.70408,0.5536786709063627,26.6117,20.9554,71.443,40.9833,2172.37,0.03040000000000001,0.2269999999999999,4.96464,0.1792518721461187,4.09881,4.7853881278538815,0.2136147046690208,-3.609520980039477,16.877997987403667,2.6552067762830096,0.8311792498029066,47.9811838494708,15.9937279498236,7.9968639749118
7165,WAHKUO_clean,H40C2856N408F306Ti51Cu102,-4.164397243655048,-4.0000661550088985,-10.053719479888304,-7.557397096273779,-2.496322383614525,1.5037437713943733,0.32349999999999923,0.24164377139437487,3.91335,3.66917,0.455621,0.3757901880649267,1.7882,2.90399,39.8672,24.9018,2379.9,0.009499999999999953,0.7066,16.35373,2.4059657723577192,7.18437,13.94776422764228,2.967482145839265,-1.1071497496570508,2.705479755134658,3.779267921405766,0.8226934849323566,75.89689077863407,0.0,10.842412968376296
7166,WAMRIN_clean,H24C992N124O558Mg93,-5.994877100271564,-6.6774430635369,-12.961193956508447,-7.8408031645333445,-5.120390791975103,1.5570522715617976,-3.0596999999999994,1.2022522715617967,2.09511,1.92567,1.05231,0.4203623513371726,3.11421,5.21511,55.6388,34.031,2282.61,0.013600000000000001,0.4876,7.73775,0.19117741935483945,6.12184,7.546572580645161,0.4063363391803661,-4.924519882417021,41.71566101379473,1.6661880638257525,0.6053097435989441,55.38805136795087,31.15577889447236,6.923506420993858
7167,VIXPUP01_clean,H4C279N31O155Cu31,-4.174285223141401,-4.509061924462875,-9.63470448359981,-7.3274423735988625,-2.3072621100009476,2.2017998144619275,3.978300000000001,-1.7230001855380719,5.89469,4.75942,0.550286,0.6266333898310301,2.4629,3.24028,39.5982,24.4778,2525.07,0.010800000000000032,0.721,11.46302,0.9673459557344035,7.08668,10.495674044265597,1.0167962658605458,-1.8680058739665617,7.351530819726717,5.078310032894737,0.6106817825107707,55.8,31.0,6.2
7168,WAHNOL_clean,H20C1428N204Cu51,-3.9434433001086777,-3.7703478477501506,-9.83622743462665,-7.488756034788024,-2.347471399838626,1.4228764479115248,0.2041000000000004,0.25457644791152445,4.03526,3.74574,0.302471,0.3725382716096618,2.51643,3.47303,40.8888,25.3707,2552.0,0.009599999999999942,0.7135,16.34967,2.472205211267603,7.19359,13.877464788732397,3.02551776689784,-1.1006053232417063,2.75740900596359,3.904508990318119,0.8019601273388967,83.85202583675866,0.0,11.978860833822663
7169,WAHNEB_clean,H20C1428N204Cu51,-3.8965414497489625,-3.736864643126936,-9.796479217752118,-7.483359973045329,-2.3131192447067894,1.4237453984201465,0.019899999999999807,0.31784539842014636,3.98221,3.70192,0.271773,0.3690153719769627,2.86383,3.54057,41.0882,25.2692,2580.66,0.015100000000000002,0.7153,16.1197,2.497825000000004,6.82243,13.621874999999998,3.0242293260652486,-1.057136807174211,2.597294988859505,3.962312164795697,0.8152859949159316,83.85202583675866,0.0,11.978860833822663
7170,WAHNIF_clean,H40C2856N408F306Cu102Zr51,-4.260390424341148,-4.0930598102245614,-10.177723817240368,-7.615833786285099,-2.5618900309552695,1.531169779269292,0.5632000000000019,0.2072697792692919,4.04099,3.76684,0.433172,0.3845131193856275,1.71954,2.82278,40.1387,24.9691,2388.19,0.009299999999999975,0.7024,16.19274,2.412201697722569,6.97068,13.780538302277431,2.887944192050884,-1.0742924512169627,2.6170765956653845,3.799185734060744,0.8230956152791069,75.89689077863407,0.0,10.842412968376296
7171,VUMYUZ_clean,H14C496N248Ag93,-4.509201084991592,-4.4837079313232175,-5.680011078268463,-2.4799409151545957,-3.2000701631138675,1.28363776820935,-1.4030999999999985,1.6394377682093486,3.35855,3.92151,0.0922405,0.287618478683397,5.04002,6.94762,49.7907,31.3882,1861.7,0.020100000000000007,0.303,8.71412,0.3976894050991504,3.93222,8.316430594900849,0.9943533245958266,-3.194978363435581,12.40819662418596,2.558233591328092,0.903264759761719,58.28437132784959,0.0,29.1421856639248
7172,VUQJUN01_clean,H248C434O124Mn1,-5.774332088392503,-6.605183871016829,-10.953677634526914,-7.384429691426246,-3.5692479431006676,3.035935927916161,2.4804999999999993,0.437735927916159,3.28697,3.13962,1.72248,0.5316498628168908,2.65909,4.0322,45.1542,28.3708,2383.94,0.015200000000000102,0.5781,11.55766,1.5157421917808218,10.64775,10.041917808219178,2.236355068687553,-1.123503139689242,2.460983235647176,2.7789076270037443,0.9192501891613528,53.77942998760843,15.36555142503098,0.0
7174,VUQJUN_clean,H248C434O124Mn1,-5.8063021420398275,-6.621045630128629,-10.964226739273878,-7.383284786568557,-3.580941952705321,3.040103677423308,2.4674000000000014,0.4502036774233078,3.27051,3.13479,1.746,0.5346657774314749,2.61941,4.02955,45.054,28.3668,2385.53,0.015100000000000002,0.5791,11.54327,1.4864611966987642,10.62329,10.056808803301235,2.219038478597452,-1.1294730026410114,2.459260604442392,2.732362109877839,0.9253632004611777,53.77942998760843,15.36555142503098,0.0
7176,WASMIP_clean,H408C867N459S102Fe1,-5.709032680951384,-6.580221122387952,-1.1414695143660563,2.155593407364919,-3.297062921730975,3.283158200656977,-1.631499999999999,2.9520582006569778,2.46048,2.53804,1.11066,0.3636982696710447,23.7205,20.2119,72.5576,40.4639,1504.85,0.0242,0.1521,4.99338,0.2645338461538467,3.25115,4.7288461538461535,0.4041467135520847,-2.3053379050079466,7.000242590693179,1.5486827033218786,0.9020520038350763,47.19651605879151,0.0,24.986390854654328
7177,WASMIP01_clean,H408C867N459S102Fe1,-5.736586575438586,-6.575407844597348,-0.9774760332552698,2.319802575703075,-3.297278608958345,3.278129235639003,-1.7098000000000013,2.9548292356390067,2.41511,2.4581,1.15857,0.3675907283125052,24.0753,19.9071,71.912,40.0762,1545.13,0.021900000000000003,0.1512,5.0729,0.2704155279503109,3.38311,4.802484472049689,0.4602119833670773,-2.241551598921013,6.594420469191044,1.5496502660369462,0.9135834754201532,47.19651605879151,0.0,24.986390854654328
7179,WARFAZ_clean,H20C930N124O248Cd31,-5.792024039156647,-6.76235752124684,-5.282132465840483,-1.5491688296386685,-3.7329636362018146,3.0293938850450255,0.30740000000000123,1.2620938850450267,3.22905,2.96468,1.54038,0.6834208104751041,7.98208,8.45111,52.3209,32.3808,1684.87,0.030200000000000005,0.2393,6.21717,0.40283552901023967,5.68676,5.814334470989761,0.5127047837658554,-1.1619350691067136,3.612675342386497,2.7311742436293067,0.6505132296962991,68.73614190687361,18.32963784183297,9.164818920916485
7180,WAQFIG_clean,H10C682N62O310S31Zn62,-4.0566215805021,-4.043526733431933,-10.186650690474877,-7.633727749174098,-2.5529229413007792,1.4906037921311537,-1.7339999999999982,0.45680379213115074,3.06364,2.65548,0.602922,0.462034603279444,3.5484,3.97845,42.7007,26.1311,2781.76,0.004999999999999893,0.7465,8.86159,0.807972978723404,6.64663,8.053617021276596,0.8314033906643327,-0.9118461650553612,3.0202221313152746,4.429427924044034,0.6064002411400734,58.94554883318928,26.79343128781331,5.3586862575626615
7181,WATPIT_clean,H11C341N62O124Cd31,-2.550843874231471,-2.3348491223146874,16.775748163240863,12.027626531861035,4.748121631379828,7.082970753694515,1.2882999999999996,6.124070753694515,2.84639,2.74637,1.68686,0.5225974371707008,46.3251,35.9839,78.424,40.9745,1668.8,0.0631,0.026,4.42358,0.34704938775510197,2.90152,4.076530612244898,0.4268539444344131,-0.9722655954760452,2.541791962922463,3.039240506329114,0.7653263589321255,59.92970123022848,21.79261862917399,10.896309314586995
7182,VEWLAM_clean,H4896C8058O1122Co5,-4.774548521488415,-5.085716637079496,-8.83385777004178,-6.077117089098253,-2.756740680943527,2.3289759561359693,3.399000000000001,-1.0338240438640307,5.71674,4.50596,0.150497,0.44374074008574116,2.72315,3.95781,41.9731,26.5291,2374.95,0.012399999999999967,0.5501,10.41069,1.4717163522884888,6.26098,8.938973647711512,1.3983916065599205,-0.9101158206129446,3.0463524201130645,8.879644022342552,0.6001639189408415,57.22604928627228,7.968184077835381,0.0
7184,WAQDOJ_charged,H33C1767N93O403Mg93,-4.892552158836525,-4.963859824538169,-10.794812900353758,-7.516379675903024,-3.278433224450734,1.6854266000874345,-0.7968999999999973,0.5635266000874344,3.26419,2.99544,0.801083,0.45966730958346047,3.04063,4.08452,46.991,28.8198,2538.49,0.011499999999999955,0.5976,9.99189,0.7250889247311818,6.27048,9.266801075268818,0.9722009633389196,-1.5763918931742158,4.374377423748504,3.5922435947356126,0.7966874056054821,73.96400167434074,16.868982838007536,3.8928421933863535
7187,WAXHUB_clean,C306N306Co1Sr51,-1.950261497601936,-1.6014318639392255,9.39251636036557,5.634396289169116,3.758120071196455,5.359551935135681,0.38810000000000144,4.08545193513568,2.71331,2.38753,1.69304,0.5249651992727796,45.1357,36.9184,83.2699,45.5805,2556.96,0.04999999999999999,0.3528,5.12328,0.05069116751269043,2.84664,5.07258883248731,0.0634050589436847,-4.47700889297606,31.7434531868319,1.5686108079705752,0.6629275178075529,46.08433734939759,0.0,46.08433734939759
7188,WAXJAJ01_clean,C306N306Co1Sr51,1.1724295366482727,1.2224749844748652,17.33623402008984,9.921488923826232,7.414745096263609,6.192270111788743,0.6675000000000004,5.2607701117887435,2.703,2.53308,1.71919,0.5203174109053695,55.041,38.1955,87.2486,42.2284,2276.22,0.14270000000000002,0.1636,4.57385,0.2097781437125752,3.44483,4.364071856287425,0.2192042103944128,-1.038861624826057,2.109457383624648,1.757008757008757,0.9856721883442464,46.08433734939759,0.0,46.08433734939759
7189,WASPAK_clean,H816C1428N357S204Fe1,-4.596750610712881,-5.240127529390239,-8.042015075881661,-5.294493243412048,-2.747521832469613,2.4926056969206263,4.934699999999999,-1.2398943030793754,5.48635,4.51426,0.912504,0.6555129892716497,4.50187,5.99111,48.9247,31.3225,2343.93,0.0398,0.4191,9.23395,0.7479819715808187,8.38843,8.485968028419181,1.475206068288648,-1.959465163881248,5.165685620627351,2.1653698225862645,0.9368560311024945,50.89094796863864,0.0,12.72273699215966
7190,WAXJAJ_clean,C306N306Co1Sr51,-0.4036484250387414,-0.31817200417278707,13.978283266186846,8.13261611366426,5.845667152522585,6.1638391566953725,0.8411000000000008,4.686439156695373,2.73462,2.43197,1.76964,0.528649828557098,51.6989,36.1166,86.074,42.2783,2414.16,0.1557,0.199,4.70578,0.1963877348066294,3.54326,4.50939226519337,0.2093667530632288,-0.6806875583680841,1.656714950766364,3.19152459814905,0.8832753947443966,46.08433734939759,0.0,46.08433734939759
7193,WAYMAM_clean,C248O155V1,-4.347814356349761,-4.424886008141833,-7.917212758644664,-4.84496745478492,-3.0722453038597433,1.3526407042820896,-3.6350999999999978,1.3404407042820878,1.65113,1.75977,1.16434,0.27536958137338335,7.57594,8.77458,52.6828,32.9803,2690.35,0.012499999999999956,0.5131,7.45006,0.13483876106194703,7.13431,7.315221238938053,0.347555553196546,-4.823052211803458,29.63346067599444,1.157329359857013,0.8187309913970434,61.38613861386138,38.366336633663366,0.0
7194,WAVQER_clean,H3C459O374In51Sm17,-5.99728315140643,-6.55888836995122,-8.191025459092524,-5.228448604907179,-2.962576854185345,3.5963115157658754,-1.4982000000000006,2.3733115157658764,2.40804,1.85975,1.43513,0.4412642174103042,15.9129,12.6647,61.2352,36.1685,2663.19,0.057499999999999996,0.3299,5.16242,0.20730188976378017,4.10718,4.95511811023622,0.2803378149874082,-1.927672602844642,5.741186319783217,1.9213643763815167,0.8214193724226506,50.77433628318584,41.3716814159292,0.0
7195,WAVQAN_clean,H3C459O374In51Nd17,-6.023696608502589,-6.585901540156564,-8.334048413357651,-5.321529064040618,-3.0125193493170332,3.5733821908395305,-1.5274999999999963,2.3588821908395294,2.39244,1.85165,1.4542,0.4431109321739724,15.8195,12.6024,61.5094,36.2319,2667.72,0.06929999999999997,0.3235,5.1408,0.1812639175257731,4.12183,4.9595360824742265,0.2853588647435816,-2.193913438922768,7.213368087537125,1.949597244165868,0.8059003931228412,50.77433628318584,41.3716814159292,0.0
7196,WAYMEQ_SL,H5C408O255Al51,-5.712371766509156,-6.601137032655568,-13.945915318385332,-8.660611413759769,-5.285303904625563,1.3158331280300049,-3.4040999999999997,1.3993331280300056,1.93879,2.10625,0.693449,0.2682257195903271,0.937449,3.78256,53.2957,33.1614,2308.95,0.012500000000000011,0.4805,7.26368,0.13289568627450876,6.71322,7.130784313725491,0.2626661426583923,-4.53060825533557,25.7789562237225,1.2534818941504178,0.8350381208803804,56.74547983310153,35.46592489568845,0.0
7197,WAYMEQ_clean,H4C408O255Al51,-5.519264283574816,-6.464446102790718,-13.991203716607455,-8.855251081155522,-5.1359526354519325,1.3284934673387854,-3.1031000000000013,1.334793467338785,2.23398,2.2873,0.430537,0.28705292955645106,1.65305,4.1952,54.418,33.7545,2338.49,0.015800000000000036,0.5101,7.37804,0.12652484848484935,7.08137,7.251515151515151,0.2385990831870573,-5.159179680034826,29.47351691165256,1.1015211979928088,0.9370152552091814,56.82451253481894,35.51532033426184,0.0
7198,WAYMEQ_clean_h,H4C408O255Al51,-5.508158148456622,-6.464446102790718,-13.991203194544939,-8.855250559093005,-5.135952635451934,1.3284934673387836,-3.1031000000000013,1.3347934673387831,2.23398,2.2873,0.430537,0.28705292955645106,1.65305,4.1952,54.418,33.7545,2272.16,0.015800000000000036,0.5101,7.37804,0.12652484848484935,7.08137,7.251515151515151,0.2385990831870573,-5.159179680034826,29.47351691165256,1.1015211979928088,0.9370152552091814,56.82451253481894,35.51532033426184,0.0
7199,WASMUB_clean,H1632C2244N357S204Fe1,-6.406253389188241,-9.816025146277552,-14.711098433790868,-9.364941909480564,-5.346156524310304,4.469868621967247,11.083300000000001,-0.03413137803275745,4.13619,4.44567,2.01347,0.5886974081904122,-1.52608,1.57934,49.7126,31.5062,1937.58,0.027400000000000035,0.3802,9.23329,0.7936205785123978,7.76672,8.439669421487602,1.4322570374399837,-1.860503381735068,4.91289010748478,2.193819067241056,0.9081157395828126,50.5633168093736,0.0,8.04416403785489
7200,WAYMIU_clean,H5C408O255Al51,-5.485279113030491,-6.5277278233591565,-14.474376174589484,-9.196722397468651,-5.2776537771208325,1.250074046238324,-3.1485999999999983,1.1991740462383218,2.1652,2.16887,0.710157,0.3600943523879854,-0.00327945,2.93156,52.7599,32.5284,2280.36,0.0121,0.5123,7.64703,0.0774489435336978,7.27923,7.569581056466302,0.1357835229533517,-6.811580591785647,51.55111907528758,1.3187472380343994,0.9194297041189208,56.74547983310153,35.46592489568845,0.0
7201,WAYMOA_clean,H5C408O255Al51,-5.561507151970036,-6.40055213670252,-13.781681276680029,-8.643905130714241,-5.137776145965788,1.2627759907367322,-3.3851000000000013,1.2766759907367318,1.95653,2.04229,0.809391,0.3177320274672451,0.651845,3.60893,52.3146,32.6821,2346.65,0.009000000000000008,0.5052,7.37644,0.12041031539888802,7.22787,7.256029684601112,0.2333426677722153,-7.221818933232982,65.87348946773,1.1204956822573366,0.8069204946314814,56.74547983310153,35.46592489568845,0.0
7202,WAZCUX_clean,H24C620N124O496Sb62Sm31,-8.612972608448105,-8.206978480712726,-8.385735798167119,-3.2009565097024613,-5.184779288464657,3.0221991922480687,-2.0608000000000004,1.9779991922480686,2.26816,1.77297,1.3518,0.3990576336254957,8.38765,9.68353,57.904,36.218,1636.67,0.01040000000000002,0.2672,5.45868,0.12387823788546282,4.80147,5.334801762114537,0.0789542353165935,-1.6138538500128554,6.414546016213326,2.320812502814935,0.5619297515507046,45.68901989683125,36.551215917465,9.13780397936625
7203,WECBAJ_clean,H10C510N102O340P85Zn85,-2.140145111851341,-1.9985976805016288,16.367501008946427,10.247270581034876,6.120230427911551,8.11882810841318,1.9721000000000046,6.587128108413175,2.81686,2.97355,1.86916,0.5242889350437222,36.0578,26.965,67.7133,39.6143,944.787,0.023899999999999998,0.0143,4.19685,0.2946277777777784,3.29426,3.902222222222222,0.187958492922582,-0.2329188839966465,2.0025453443313377,2.9053084648493543,0.5264555978752453,45.053003533568905,30.035335689045937,9.01060070671378
7204,WAZQUL_clean,H15B465C186O186Ce31,-5.7635285196075206,-6.073608729862625,-9.477781243094388,-5.75513191688714,-3.7226493262072475,2.350959403655377,-1.084500000000002,2.6678594036553775,3.39029,3.62417,0.0772389,0.3262616628471383,11.9823,11.4121,61.7927,37.1814,2758.1,0.0595,0.3083,6.05595,0.7559500000000012,3.98251,5.299999999999999,0.7463109653355342,-0.6218207058562402,2.153397547111803,4.560128807787689,0.643941009448711,21.06455266138165,21.06455266138165,0.0
7205,WECFAN01_clean,H403C465N62O124Co1,-2.0748191896199137,-1.8330297077953297,6.017708656640342,2.900282953950459,3.117425702689883,4.950455410485213,0.12519999999999953,3.0238554104852158,2.84443,2.22571,1.48889,0.500542810610882,25.9577,19.4229,65.25,39.443,1308.48,0.0661,0.1072,4.4407,0.09541698113207531,3.88466,4.345283018867924,0.155485894204416,-4.18109127720481,21.383370404075546,1.6591848789131718,0.8642942585325873,44.07582938388625,11.753554502369669,5.8767772511848335
7206,WEBREC_clean,H16C775N31O186Zn31,-4.184103347157968,-7.293552808545903,-7.6892541681243385,-3.7663352212528642,-3.9229189468714742,3.370633861674429,-1.8362000000000052,2.7187338616744348,2.2593,2.2188,1.56109,0.4403217649884828,14.023,12.533,65.8777,39.8695,1696.72,0.07050000000000001,0.1881,5.50112,0.45210039215686315,3.81073,5.049019607843137,0.5637314577689253,-0.7572202068351596,1.692048558864305,4.242201834862385,0.929868373692259,74.59095283926852,17.901828681424444,2.983638113570741
7207,WASTUG_clean,H6C558O1240P31Mo372La124,-2.3475366064457077,-2.343820832937411,-5.125412308479501,-3.938516698122291,-1.1868956103572104,1.1569252225802007,-2.5177000000000014,0.46414522258020163,2.64402,2.3199,0.696643,0.4674024386207439,5.35706,5.48843,37.4592,23.4902,2517.03,0.01440000000000008,0.6335,10.85263,1.0395305847953242,7.6397,9.813099415204675,1.5111411924657836,-1.728462932873687,5.4563665811177815,3.496907423618386,0.7308130879838022,23.93822393822394,53.1960531960532,0.0
7208,WECSAZ01_clean,H6C372O186Eu31,-6.2826630225251785,-7.312432442189612,-5.334968499084456,-2.1412393691981717,-3.1937291298862847,4.118703312303328,-1.143100000000004,3.0918033123033304,2.44987,2.04279,1.54488,0.47212928969838913,26.086,21.2227,74.2355,41.5766,2330.05,0.03710000000000002,0.2561,5.19924,0.25823581589958167,3.21121,4.941004184100418,0.379264643011394,-2.671905162777956,9.1017449028799,1.9040968032267744,0.8942326208575891,62.52100840336135,31.260504201680675,0.0
7209,WAQKUX_clean,H29C2077N62O744Cu186,-5.0520851662209,-5.755883089983027,-9.99349783567404,-7.352187980568528,-2.6413098551055114,3.1145732348775157,6.562200000000001,-1.9406267651224836,5.68885,4.96772,1.06542,0.6879072928258677,3.35785,4.03248,41.8126,25.7153,2669.15,0.010199999999999987,0.6861,12.21554,1.593463497267761,7.31046,10.62207650273224,1.7905379887702182,-0.977268012653612,3.2886994208565232,3.5631902623795035,0.5944759670516674,67.04325371207231,24.015493867010974,2.001291155584248
7210,WECSAZ_clean,H6C372O186Eu31,-6.127747598523834,-7.578535766158083,-5.717979789669847,-2.0205410428838104,-3.697438746786037,3.881097019372046,-1.4228999999999985,2.957797019372045,2.33399,1.97489,1.64115,0.47169699532692977,24.8131,21.0997,74.6209,41.8011,2303.75,0.047599999999999976,0.2419,5.22315,0.2180574074074082,3.0426,5.005092592592592,0.4641020708501014,-2.5463894453881752,8.19565729133109,1.7761534947464597,0.9131786434628694,62.52100840336135,31.260504201680675,0.0
7211,WECFAN_clean,H403C465N62O124Co1,-7.709219015471233,-7.054823547710489,-5.224826921525918,-1.5730442531318352,-3.651782668394083,3.403040879316406,-2.1204999999999963,2.5390408793164054,2.01372,1.69536,2.19526,0.5469758306951913,13.8837,12.5061,59.6466,36.4054,1777.98,0.021900000000000003,0.2438,5.28974,0.10061866108786521,4.52803,5.189121338912135,0.0729450839801312,-9.143373338064468,91.74010047178926,1.0974044686941653,0.9221842527330092,44.07582938388625,11.753554502369669,5.8767772511848335
7212,WECBOX_clean,H102C102O408P51Mn1,-4.079641784359709,-4.12937244693566,1.6404765667600116,1.3251140963266927,0.3153624704333189,4.444734917368979,-0.19000000000000128,2.4394349173689776,2.82701,2.05156,1.38844,0.49382427920846855,24.7123,22.0791,64.353,39.2839,2482.26,0.048099999999999976,0.2388,5.07824,0.27956158590308355,4.08311,4.7986784140969165,0.3261685432547698,-3.234704387691357,17.61005238090726,2.2793382580616623,0.6509527755964082,15.361445783132533,61.44578313253013,0.0
7213,WECJAR_clean,H9C496N31O124S62Zn31,-6.348555069902437,-7.414775723519134,-5.208796588027308,-1.0736646550661606,-4.135131932961148,3.2796437905579863,-1.7111000000000018,2.1399437905579886,2.35223,1.9139,1.51503,0.4661979999830233,12.8505,11.9329,65.3052,39.4965,1092.34,0.021900000000000003,0.1645,5.41393,0.13912083969465527,4.43878,5.274809160305344,0.2948265142484222,-3.1021454274143374,12.884015707003512,1.6932412432165762,0.8245337862366195,65.86985391766268,16.46746347941567,4.116865869853918
